3367,569.5374
736,"	"
934,"	"
687,"	"
365,"	"
710,"	"
748,"	"
673,"	"
664,"	"
697,"	"
586,"	"
627,"	"
602,"	"
513,"	"
653,"	"
630,"	"
547,"	"
551,"	"
640,"	"
883,"	"
729,"	"
530,"	"
779,"	"
858,"	"
571,"	"
595,"	"
438,"	"
594,"	"
808,"	"
628,"	"
624,"	"
788,"	"
601,"	"
1669,"	"
541,"	"
524,"	"
571,"	"
621,"	"
578,"	"
592,"	"
790,"	"
528,"	"
539,"	"
586,"	"
503,"	"
737,"	"
506,"	"
600,"	"
517,"	"
487,"	"
410,"	"
346,"	"
338,"	"
485,"	"
408,"	"
549,"	"
485,"	"
565,"	"
626,"	"
588,"	"
586,"	"
738,"	"
515,"	"
538,"	"
658,"	"
508,"	"
559,"	"
513,"	"
455,"	"
518,"	"
606,"	"
533,"	"
712,"	"
555,"	"
398,"	"
352,"	"
540,"	"
551,"	"
573,"	"
498,"	"
538,"	"
742,"	"
490,"	"
558,"	"
536,"	"
505,"	"
491,"	"
546,"	"
518,"	"
472,"	"
534,"	"
518,"	"
461,"	"
639,"	"
557,"	"
369,"	"
349,"	"
345,"	"
345,"	"
340,"	"
440,"	"
507,"	"
556,"	"
347,"	"
346,"	"
575,"	"
546,"	"
529,"	"
578,"	"
500,"	"
562,"	"
647,"	"
693,"	"
472,"	"
589,"	"
615,"	"
601,"	"
525,"	"
507,"	"
464,"	"
558,"	"
453,"	"
570,"	"
580,"	"
552,"	"
528,"	"
526,"	"
536,"	"
539,"	"
566,"	"
876,"	"
580,"	"
521,"	"
500,"	"
514,"	"
451,"	"
812,"	"
508,"	"
653,"	"
1631,"	"
570,"	"
605,"	"
556,"	"
598,"	"
736,"	"
618,"	"
552,"	"
521,"	"
633,"	"
543,"	"
813,"	"
694,"	"
524,"	"
723,"	"
535,"	"
604,"	"
558,"	"
517,"	"
408,"	"
560,"	"
514,"	"
663,"	"
594,"	"
489,"	"
695,"	"
576,"	"
549,"	"
569,"	"
439,"	"
584,"	"
527,"	"
504,"	"
480,"	"
543,"	"
516,"	"
498,"	"
538,"	"
564,"	"
361,"	"
355,"	"
540,"	"
592,"	"
371,"	"
545,"	"
349,"	"
661,"	"
555,"	"
531,"	"
765,"	"
541,"	"
575,"	"
615,"	"
553,"	"
504,"	"
519,"	"
488,"	"
381,"	"
367,"	"
549,"	"
514,"	"
662,"	"
530,"	"
455,"	"
555,"	"
589,"	"
547,"	"
785,"	"
504,"	"
628,"	"
554,"	"
523,"	"
500,"	"
476,"	"
514,"	"
591,"	"
443,"	"
514,"	"
588,"	"
405,"	"
666,"	"
352,"	"
557,"	"
522,"	"
596,"	"
622,"	"
515,"	"
511,"	"
720,"	"
585,"	"
596,"	"
513,"	"
524,"	"
1590,"	"
389,"	"
348,"	"
432,"	"
570,"	"
558,"	"
430,"	"
772,"	"
559,"	"
532,"	"
703,"	"
591,"	"
631,"	"
539,"	"
401,"	"
516,"	"
549,"	"
520,"	"
536,"	"
627,"	"
930,"	"
509,"	"
590,"	"
1544,"	"
552,"	"
705,"	"
609,"	"
603,"	"
723,"	"
529,"	"
523,"	"
473,"	"
489,"	"
561,"	"
493,"	"
570,"	"
560,"	"
545,"	"
565,"	"
530,"	"
613,"	"
567,"	"
668,"	"
350,"	"
697,"	"
584,"	"
589,"	"
522,"	"
708,"	"
574,"	"
535,"	"
555,"	"
585,"	"
512,"	"
541,"	"
586,"	"
551,"	"
447,"	"
567,"	"
543,"	"
608,"	"
765,"	"
368,"	"
348,"	"
486,"	"
1385,"	"
510,"	"
521,"	"
718,"	"
661,"	"
452,"	"
552,"	"
665,"	"
546,"	"
618,"	"
525,"	"
627,"	"
665,"	"
526,"	"
449,"	"
512,"	"
574,"	"
762,"	"
711,"	"
600,"	"
524,"	"
549,"	"
668,"	"
554,"	"
544,"	"
499,"	"
525,"	"
659,"	"
550,"	"
688,"	"
576,"	"
561,"	"
740,"	"
661,"	"
760,"	"
706,"	"
610,"	"
544,"	"
527,"	"
713,"	"
537,"	"
803,"	"
528,"	"
542,"	"
574,"	"
550,"	"
611,"	"
475,"	"
803,"	"
559,"	"
580,"	"
555,"	"
